obs_id,source_row_id,year,exporter_code,importer_code,hs6,family_id,quality_status,exclusion_reason,value_valid_flag,quantity_valid_flag,benchmark_join_status,source_filename,source_version
obs_8368b1b9f1ec3f2346fe,baci_fbce58195dc452467754a21b,2018,152,704,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_76d67354974c92e88e56,baci_8a1d4d64cad994f2e7b50cf0,2018,152,724,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_149690f3e88c778c39d3,baci_e1720d50e1d470ad78246bb2,2018,152,764,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_af54bb24fe914bdd0c65,baci_be6f0b303f82d7a634d4e118,2018,152,784,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_c3c385b9142d5eca17e8,baci_93f9cc9f2df00ab8bcd5135a,2018,152,792,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_4e3122658eea0ced2517,baci_2681ba6fd6d79a6085c8d2db,2018,152,842,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7c36413e53f151dc064a,baci_1895d19b9a27fb114f408acc,2018,152,862,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_662700d70c304e0a1a08,baci_232d98c93c080b81d4e0509f,2018,156,50,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_1b94bc696ce9c6a4dc8a,baci_0e59b036ef1c5a4ac9a38c72,2018,156,51,740311,refined_copper_cathodes,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_70e2763aaa6506fd1a48,baci_ea0b9f3a10e91182ad0110f4,2018,156,104,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_9cf97293e0fb67f3fe0d,baci_ad47447415387e34fc70e1fb,2018,156,144,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_6a9688f7f2d6ef6c998c,baci_0680a7a962a6e951f6efae33,2018,156,152,740311,refined_copper_cathodes,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_4aa31acb86b1e4d71878,baci_3f9895edb135de37e9f6ccd8,2018,156,251,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_3306fb7f957507958dd4,baci_a619f44a457feaf12ac13276,2018,156,276,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_6daf198c8931b3f06600,baci_fa5b44079ad393b6978837a3,2018,156,340,740311,refined_copper_cathodes,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_80c2244fe2ab583aebf6,baci_f651887e98e1cbc6da43dbad,2018,156,344,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_5b3e96f2356eeab5d0a8,baci_01564add9a8b56f312d03307,2018,156,360,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_5979486cc161b3cbcd45,baci_4935c150c3ab77ecd1c82ef6,2018,156,364,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_90ee388b73c0acae8754,baci_b0ac9ea1540b2090570aeeeb,2018,156,380,740311,refined_copper_cathodes,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_9274438e11629b10282d,baci_a110e6e4e6e4f74cdc3e830e,2018,156,392,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_bd05561529bae51e22b5,baci_15963a51cf808f21a27240e1,2018,156,398,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_66b06aad74421e9ef756,baci_1eff4ce3bfa74de694025ee1,2018,156,410,740311,refined_copper_cathodes,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_6385c49b1d2ceb3999f7,baci_b8a59c4433cdb87c890d4192,2018,156,418,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7ab034b885b544da0cbf,baci_5e7621366c7a9f0c680f6fa6,2018,156,458,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_9dbb2aa371f9c7ace4c3,baci_bd25fe174ba818c5d21a9a38,2018,156,490,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_0b9c39564bfb118c955e,baci_37c887737dcd8fddee6b9d9f,2018,156,579,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_a468731e196dc3c99d52,baci_46759b0128fd69b85c4ac789,2018,156,586,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_754c0d34ea5f6abb12f9,baci_1c533d24f6d2f621d7b0cea7,2018,156,699,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_19cc366ffabbe9412de8,baci_60c0829fd6892b8229cb2e8c,2018,156,702,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_e7b63e19103614e324c7,baci_fc9b409f912bfb02491ab693,2018,156,704,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_78971a9a8e48101d9f91,baci_3645b7f1aaf2e45c0a917209,2018,156,724,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_dad50633e8ba6775b79f,baci_717316678958247f01e36b64,2018,156,764,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_12f10cd4eedc4e110085,baci_f4091536f0f839f0c73205ed,2018,156,792,740311,refined_copper_cathodes,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_922bde638ec474ca12bd,baci_7b495af73aed4dd0cfe3d3a8,2018,156,842,740311,refined_copper_cathodes,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_355dab0f9f2b6902065e,baci_6b93462bab61531bc57b034c,2018,170,528,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_040e5719c39be2bbf692,baci_bc2f52b269a4f31d99e7d9f9,2018,178,156,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_13b3ed8a44a57569e3fb,baci_9f949398eebbd8a332f75f64,2018,178,276,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_71d2a3965ee9c7af543c,baci_e13dc9452329c79f6e7e303d,2018,178,300,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_94dbc5be6ea67aceb067,baci_538836e0ae9d1aa69db43f1b,2018,178,360,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_ba5571349883a6c1a5db,baci_ee77de175cd01ecf6f4e5b25,2018,178,380,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_6c6e9b2f0d981a27b64a,baci_57bf2d849215086ec47a28f9,2018,178,490,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_e5442707a8160a8b00a2,baci_15f91c7c61abc012615c73ea,2018,178,528,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_a84332a794e2eaaa2fb2,baci_4876497a5a99a9d04c17bcec,2018,178,699,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_f9f2b0b10a33e1561aff,baci_1aa3fd44b47d8736680de774,2018,178,702,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7a2cec3c092aab8fe622,baci_be23caac3fb14b2cdf092cb8,2018,178,703,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_d9134b60e3eed8872831,baci_598e4bdd10fc4e8769a0b2b0,2018,178,704,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_3588f4e399f903506b0f,baci_bac2d3cfcb3bbc878918a364,2018,178,724,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_01b4565700857ccd4483,baci_c5730974ea0e0d4b16aafa46,2018,178,764,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_d7b7daac72dac62595f3,baci_31b93f26ca26d29e6571d4ac,2018,178,784,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_bedb141f8206b5143844,baci_e8989851173db0997da14b41,2018,178,826,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_4b5eb356b15ed02ca41e,baci_b57599b3162ffb7d0a2c137e,2018,178,842,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7fd2b58853e333bda9d4,baci_427da7b7ae82b705147b3169,2018,180,40,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_4bf03034e8b4cfac17e5,baci_9356206b82797be4e96b0918,2018,180,56,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_53bb4feef6e2495ab319,baci_4d1a79cc1ec441369910f0fc,2018,180,76,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_938e3c4f706d2827c244,baci_93f97d0ffb0abfb2301bf3a8,2018,180,124,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_3ae50fc54af572a9c6a1,baci_fb32deb0a12ae63dec47320b,2018,180,156,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_244fbcbe699d65ced95d,baci_c2641a953552e7aa0661bf73,2018,180,251,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7543b6b6f1de2f089aa2,baci_bd75c8e7582d832bfb603044,2018,180,276,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_989eee925c9b7c2ecd02,baci_e4711e19675403ae87dd198c,2018,180,360,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_df2e80d6f2be4ab1f6da,baci_0fcfd8d1d253bdec2b13619d,2018,180,380,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_2a2ff55058bc8f61940c,baci_bee1339d76103e3b3bcc58bd,2018,180,410,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_b4df602f8d2a9be1c86c,baci_17d75b6674a75893a2c01986,2018,180,490,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_14fc51ed188a00f31aff,baci_9c754092e935d1d6554a91c1,2018,180,516,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_a59d00e66e00c7aced76,baci_1e8a2aaa03945344ab8f09ee,2018,180,528,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_24e6b340b2e14652a19a,baci_ba3976b9f036c5b8592f5fab,2018,180,616,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_602d1143a9ec17790ba1,baci_8d373f6a6c91e7b95e96f68a,2018,180,699,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_ea9a6b6467064f73976c,baci_d837b8a29d74fa777f298631,2018,180,710,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_72360b689d5a9104f3b7,baci_7001d0669229e75382ac1603,2018,180,724,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_3013bff938bec808fa4c,baci_b33f8e036bc864e2cc22c2dd,2018,180,764,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_ed216c66b0468939d08e,baci_e8bf56d26f2337a9c3fe7048,2018,180,784,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_f5b572fc432eeaa429ed,baci_8df7c79d233c5d85b8e6d430,2018,180,792,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_5dcd309fd8084fbe9c5e,baci_e54170f9c3e1618910881bf5,2018,180,826,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_403bfbf84f6d3999101d,baci_251a76ae112ff3638cee02bf,2018,180,834,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_a11bb04e335e186a6cf0,baci_b310211d2d139ed8a9c06eea,2018,180,842,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_d3cbf80cded528f0a66e,baci_0f85b2ca18b4d5f2c97153a7,2018,188,156,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_632aa96e6a3df8a62a4e,baci_451d8dec617e345fb4cf92d5,2018,191,380,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_e61550005be7d0a76540,baci_9c9f2e47e77920a77fe8640f,2018,196,380,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_43d4693439d3da26b50e,baci_55fa4acdd6cfd114e6805bbb,2018,196,528,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_98606d77b59e75260cba,baci_d085fb2e6027ece287d8f308,2018,196,818,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_fd9b722c483147b959f3,baci_876d2116b122b0904ebb1276,2018,203,40,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_3e8339f3ac2a74bf6eaa,baci_248520945b1d9a529c19ff3c,2018,203,100,740311,refined_copper_cathodes,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_ed54566432f1688813b4,baci_b548180427a4edfa0a815287,2018,203,112,740311,refined_copper_cathodes,usable_with_caveat,short_history;valid_extreme_retained,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_da7fdd4044c96e6c3f9e,baci_ae63030baed53d6fa616331c,2018,203,276,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_fef1a215dc62add31a25,baci_cf4fe47c02c066083e31f3c4,2018,203,380,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_68b61c1ec519607cfd45,baci_12a19f349bf7829a47dfc619,2018,203,528,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_01613caee47d78ff7670,baci_2ab61e4230475cfa7964a04c,2018,203,616,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_241bde0e1e4b85355880,baci_78d5afe6d322ba06be4b797e,2018,203,703,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_55a08eb16f5a74ec883f,baci_722c4954b4186348a45210be,2018,203,792,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_1d38538b69a09bc7800f,baci_d75edfb72914af435211823b,2018,203,804,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_2f7c583b0d6d397b6a0c,baci_92a14726ffb74c30c818520b,2018,208,528,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_80b5eca813e662f3e30e,baci_ea16a3a14aa4857b8214f14c,2018,214,710,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7ec0bdceebd14e244b45,baci_69d5dd05b34a0fc6e1f1d0cd,2018,233,528,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_9a2ac5b0cbd5c71c651f,baci_6eb99b850395f933b790888f,2018,246,124,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_a552956190699038ff3a,baci_478be00afc412f3432025f8c,2018,246,276,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_184d743ee8ad0d507e08,baci_a50c058a157e89cef9bdfe85,2018,246,380,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_be6eaade343be70dc0c4,baci_ce4cbc2aa5fa6b31066e92ef,2018,246,398,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_dd14619de076db0c5626,baci_c542de7ad6253e02ef8b4bf4,2018,246,484,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_48d512242321035314b7,baci_42fbaabe5ddd8b57a4a35315,2018,246,528,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_91c0784c7f763dfae541,baci_8ae0e0a5e6792175840e3346,2018,246,752,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_488f7b832ba500d4a9dc,baci_00928450cfa3e4134077d65e,2018,246,894,740311,refined_copper_cathodes,usable_with_caveat,short_history,True,True,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
