obs_id,source_row_id,year,exporter_code,exporter_iso3,exporter_name,importer_code,importer_iso3,importer_name,corridor_id,hs6,family_id,product_name,hs6_product_code_description,project_role,v,q,trade_value_usd,quantity_metric_ton,quantity_unit_raw,unit_value_usd_per_metric_ton,log_unit_value,benchmark_series_id,benchmark_price_original,benchmark_unit_original,benchmark_price_usd_per_metric_ton,benchmark_year,benchmark_yoy_change,benchmark_join_status,benchmark_conversion_method,benchmark_residual,benchmark_caveat,source_sheet,history_years_available,value_valid_flag,quantity_valid_flag,unit_value_valid_flag,valid_extreme_flag,quantity_score,benchmark_score,history_score,completeness_score,data_quality_score,quality_status,exclusion_reason,model_eligible,source_filename,source_version,source_file_hash,hs_revision
obs_959acb280662f7ac5a0b,baci_300196430057385a889d658d,2024,276,DEU,Germany,112,BLR,Belarus,DEU->BLR,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,1.635,0.17,1635.0,0.17,metric_ton,9617.647058823528,9.171354925263229,world_bank_copper,9142.14,USD per metric ton,9142.14,2024,0.07397133615534193,matched,identity,0.05070515255311392,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),6,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_9f17193cf36eb0f8ebca,baci_0a3eeb1952f83e879207a3d7,2024,276,DEU,Germany,124,CAN,Canada,DEU->CAN,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,1125.323,0.025,1125323.0,0.025,metric_ton,45012920.0,17.622460117637196,world_bank_gold,2387.7,USD per troy ounce,76766337.58191302,2024,0.20626724397990387,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.5338166716580908,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_e4f23c8868ba2c6500c6,baci_467f6378c45c7e37297dadda,2024,276,DEU,Germany,124,CAN,Canada,DEU->CAN,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,0.662,0.195,662.0,0.195,metric_ton,3394.871794871795,8.130021276355398,world_bank_copper,9142.14,USD per metric ton,9142.14,2024,0.07397133615534193,matched,identity,-0.9906284963547165,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),4,True,True,True,False,1,2,1,1,5,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_478a6c13bb36487c57e8,baci_fd7a39fe6cfbb4440aa0bb11,2024,276,DEU,Germany,757,CHE,Switzerland,DEU->CHE,151110,crude_palm_oil,Crude palm oil,"Vegetable oils: palm oil and its fractions, crude, not chemically modified",asia_bulk_commodity_anchor,9.626,2.127,9626.0,2.127,metric_ton,4525.622943112366,8.417510513644954,world_bank_palm_oil,963.36,USD per metric ton,963.36,2024,0.08320245137174809,matched,identity,1.5470833399288164,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.,Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_3ffcb441b67a38ec6642,baci_c954b86f0c41bf842a2996ea,2024,276,DEU,Germany,757,CHE,Switzerland,DEU->CHE,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,5293075.923,86.697,5293075923.0,86.697,metric_ton,61052584.55309872,17.92724609264698,world_bank_gold,2387.7,USD per troy ounce,76766337.58191302,2024,0.20626724397990387,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.22903069664830866,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_dc46a5832aa94493ee31,baci_ef4c8a5a62dfebdd880f7064,2024,276,DEU,Germany,757,CHE,Switzerland,DEU->CHE,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,742.599,85.581,742599.0,85.581,metric_ton,8677.147965085707,9.0684481782107,world_bank_copper,9142.14,USD per metric ton,9142.14,2024,0.07397133615534193,matched,identity,-0.052201594499415194,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_a4fdd3afe9ef94235099,baci_4907d64d2f004e344198822b,2024,276,DEU,Germany,152,CHL,Chile,DEU->CHL,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,0.905,0.002,905.0,0.002,metric_ton,452500.0,13.022543042122118,world_bank_copper,9142.14,USD per metric ton,9142.14,2024,0.07397133615534193,matched,identity,3.901893269412003,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),5,True,True,True,True,1,2,2,1,6,usable_with_caveat,valid_extreme_retained,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_6c533e56840c405847f4,baci_7de6c9cf9a5cd80359f75a79,2024,276,DEU,Germany,156,CHN,China,DEU->CHN,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,2644579.447,35.541,2644579447.0,35.541,metric_ton,74409258.23696576,18.125090930730366,world_bank_gold,2387.7,USD per troy ounce,76766337.58191302,2024,0.20626724397990387,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.031185858564921176,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_0ebe2beff6f494d46cbf,baci_7ad7f06c3355c6f727d7316e,2024,276,DEU,Germany,156,CHN,China,DEU->CHN,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,1618.966,174.816,1618966.0,174.816,metric_ton,9260.971535786199,9.133564239608283,world_bank_copper,9142.14,USD per metric ton,9142.14,2024,0.07397133615534193,matched,identity,0.012914466898168442,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_85a074f2ac48a73bf0ee,baci_c4ccab9237053e487c238e8d,2024,276,DEU,Germany,170,COL,Colombia,DEU->COL,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,13.35,,13350.0,,metric_ton,,,world_bank_copper,9142.14,USD per metric ton,9142.14,2024,0.07397133615534193,matched,identity,,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),1,True,False,False,False,0,2,0,1,3,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,False,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_f16cd9e00525d3b906e5,baci_e819427b10d058501343d768,2024,276,DEU,Germany,196,CYP,Cyprus,DEU->CYP,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,8.805,0.002,8805.0,0.002,metric_ton,4402500.0,15.297683119352499,world_bank_gold,2387.7,USD per troy ounce,76766337.58191302,2024,0.20626724397990387,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-2.8585936699427883,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),7,True,True,True,True,1,2,2,1,6,usable_with_caveat,valid_extreme_retained,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_b7afa114adccdadda9b7,baci_77dc4584157732ca0572faa1,2024,276,DEU,Germany,203,CZE,Czechia,DEU->CZE,151110,crude_palm_oil,Crude palm oil,"Vegetable oils: palm oil and its fractions, crude, not chemically modified",asia_bulk_commodity_anchor,25.034,8.423,25034.0,8.423,metric_ton,2972.100201828327,7.997024120554742,world_bank_palm_oil,963.36,USD per metric ton,963.36,2024,0.08320245137174809,matched,identity,1.1265969468386041,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.,Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_87204f9dbd6ba3288564,baci_d5e1d7e37ca5978cd9690f53,2024,276,DEU,Germany,203,CZE,Czechia,DEU->CZE,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,14072.317,0.237,14072317.0,0.237,metric_ton,59376864.97890296,17.899415229996787,world_bank_gold,2387.7,USD per troy ounce,76766337.58191302,2024,0.20626724397990387,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.25686155929849974,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_979ad51221607eacca73,baci_71f5d8060e84a34446ff5320,2024,276,DEU,Germany,203,CZE,Czechia,DEU->CZE,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,51113.713,3116.924,51113713.0,3116.924,metric_ton,16398.767823662045,9.704961478286153,world_bank_copper,9142.14,USD per metric ton,9142.14,2024,0.07397133615534193,matched,identity,0.5843117055760381,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_3e9736c56e499ee4f209,baci_011fbab561f29247bceebecb,2024,276,DEU,Germany,208,DNK,Denmark,DEU->DNK,151110,crude_palm_oil,Crude palm oil,"Vegetable oils: palm oil and its fractions, crude, not chemically modified",asia_bulk_commodity_anchor,30.393,0.023,30393.0,0.023,metric_ton,1321434.7826086956,14.094228660774775,world_bank_palm_oil,963.36,USD per metric ton,963.36,2024,0.08320245137174809,matched,identity,7.223801487058637,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.,Annual Prices (Nominal),7,True,True,True,True,1,2,2,1,6,usable_with_caveat,valid_extreme_retained,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_76705524a0ec894a83b4,baci_26caf324b386eb59d811b99b,2024,276,DEU,Germany,208,DNK,Denmark,DEU->DNK,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,1429.691,0.019,1429691.0,0.019,metric_ton,75246894.73684211,18.13628519478621,world_bank_gold,2387.7,USD per troy ounce,76766337.58191302,2024,0.20626724397990387,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.01999159450907584,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_94cd645afa228b28e4ff,baci_044da5053c6ae7100dd1a159,2024,276,DEU,Germany,208,DNK,Denmark,DEU->DNK,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,350.238,34.253,350238.0,34.253,metric_ton,10225.03138411234,9.232594050257132,world_bank_copper,9142.14,USD per metric ton,9142.14,2024,0.07397133615534193,matched,identity,0.11194427754701763,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_6444189efd3ca2a61b40,baci_fb4fd48fbbed5b9fefb4c4eb,2024,276,DEU,Germany,818,EGY,Egypt,DEU->EGY,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,25008.159,3264.81,25008159.0,3264.81,metric_ton,7659.912521708768,8.943755842526969,world_bank_copper,9142.14,USD per metric ton,9142.14,2024,0.07397133615534193,matched,identity,-0.17689393018314625,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),2,True,True,True,False,1,2,0,1,4,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_f2fe0288ec2c06bb7fae,baci_73eabb1984efcf3c0dc806c3,2024,276,DEU,Germany,724,ESP,Spain,DEU->ESP,151110,crude_palm_oil,Crude palm oil,"Vegetable oils: palm oil and its fractions, crude, not chemically modified",asia_bulk_commodity_anchor,71.159,65.668,71159.0,65.668,metric_ton,1083.6175915209842,6.988060344410084,world_bank_palm_oil,963.36,USD per metric ton,963.36,2024,0.08320245137174809,matched,identity,0.11763317069394663,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.,Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_47e70de91a8ddeb102e1,baci_d2e172fc1615fc9283e4ce57,2024,276,DEU,Germany,724,ESP,Spain,DEU->ESP,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,6808.591,0.139,6808591.0,0.139,metric_ton,48982669.0647482,17.706977100954777,world_bank_gold,2387.7,USD per troy ounce,76766337.58191302,2024,0.20626724397990387,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.4492996883405098,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_afa47429c30e32ccaede,baci_18abf966f4ed38bde689da25,2024,276,DEU,Germany,724,ESP,Spain,DEU->ESP,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,22158.373,2351.803,22158373.0,2351.803,metric_ton,9421.866117187537,9.15078844956314,world_bank_copper,9142.14,USD per metric ton,9142.14,2024,0.07397133615534193,matched,identity,0.03013867685302607,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_2163145db8ed44aa2085,baci_e7ed67259c76f83cbcf7cf3e,2024,276,DEU,Germany,233,EST,Estonia,DEU->EST,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,3196.071,0.146,3196071.0,0.146,metric_ton,21890897.260273974,16.901581458164433,world_bank_gold,2387.7,USD per troy ounce,76766337.58191302,2024,0.20626724397990387,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-1.2546953311308542,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_4126ac65f133c432943b,baci_dc3ec43b7af8a9ce79a5992b,2024,276,DEU,Germany,233,EST,Estonia,DEU->EST,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,156.144,16.963,156144.0,16.963,metric_ton,9204.975534987914,9.127499435867657,world_bank_copper,9142.14,USD per metric ton,9142.14,2024,0.07397133615534193,matched,identity,0.006849663157542096,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_7063a0d206296f9ce97d,baci_791fd508cdb451ee1f04ace7,2024,276,DEU,Germany,246,FIN,Finland,DEU->FIN,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,1545.123,0.039,1545123.0,0.039,metric_ton,39618538.461538464,17.49480770964812,world_bank_gold,2387.7,USD per troy ounce,76766337.58191302,2024,0.20626724397990387,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.6614690796471656,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_6283b847d1e7941643da,baci_0507943c7c643be725957d04,2024,276,DEU,Germany,246,FIN,Finland,DEU->FIN,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,13122.98,3011.977,13122980.0,3011.977,metric_ton,4356.9323404527995,8.379523497067053,world_bank_copper,9142.14,USD per metric ton,9142.14,2024,0.07397133615534193,matched,identity,-0.7411262756430617,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_055a5f8c15ea2d92e38b,baci_cecd04133ae457fa1112f761,2024,276,DEU,Germany,251,FRA,France,DEU->FRA,151110,crude_palm_oil,Crude palm oil,"Vegetable oils: palm oil and its fractions, crude, not chemically modified",asia_bulk_commodity_anchor,572.977,502.799,572977.0,502.799,metric_ton,1139.5746610474564,7.038410367423461,world_bank_palm_oil,963.36,USD per metric ton,963.36,2024,0.08320245137174809,matched,identity,0.1679831937073235,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.,Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_1de2803824d163d7cbf3,baci_a2c87a89d422c167c5a59d69,2024,276,DEU,Germany,251,FRA,France,DEU->FRA,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,138739.793,1.373,138739793.0,1.373,metric_ton,101048647.48725419,18.43111261713506,world_bank_gold,2387.7,USD per troy ounce,76766337.58191302,2024,0.20626724397990387,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),0.2748358278397731,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_b8603fe47da3de16c142,baci_c5c8f6146083af291562efaf,2024,276,DEU,Germany,251,FRA,France,DEU->FRA,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,45285.072,4189.002,45285072.0,4189.002,metric_ton,10810.467982588692,9.288270201332525,world_bank_copper,9142.14,USD per metric ton,9142.14,2024,0.07397133615534193,matched,identity,0.1676204286224099,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_f4f979a8d7445e650574,baci_bc9e4557d56365605ba45431,2024,276,DEU,Germany,826,GBR,United Kingdom,DEU->GBR,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,3704074.434,23.886,3704074434.0,23.886,metric_ton,155073031.65033913,18.85940673585455,world_bank_gold,2387.7,USD per troy ounce,76766337.58191302,2024,0.20626724397990387,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),0.7031299465592618,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_ad2d7621661502c97f86,baci_0ec4d1658c3c2a7e5e7add8f,2024,276,DEU,Germany,826,GBR,United Kingdom,DEU->GBR,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,297.465,32.619,297465.0,32.619,metric_ton,9119.378276464637,9.118156909304318,world_bank_copper,9142.14,USD per metric ton,9142.14,2024,0.07397133615534193,matched,identity,-0.002492863405796797,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),7,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_405c5a4c9b17d00fe22e,baci_ae70a769a0adcbe3f09dad7d,2024,276,DEU,Germany,292,GIB,Gibraltar,DEU->GIB,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,300.302,0.005,300302.0,0.005,metric_ton,60060400.0,17.91086128050394,world_bank_gold,2387.7,USD per troy ounce,76766337.58191302,2024,0.20626724397990387,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.24541550879134633,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),4,True,True,True,False,1,2,1,1,5,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_e0ca8e7701956d7692e5,baci_0d737c5870025d4ded0e003e,2024,276,DEU,Germany,300,GRC,Greece,DEU->GRC,151110,crude_palm_oil,Crude palm oil,"Vegetable oils: palm oil and its fractions, crude, not chemically modified",asia_bulk_commodity_anchor,122.144,44.02,122144.0,44.02,metric_ton,2774.738755111313,7.928311879446641,world_bank_palm_oil,963.36,USD per metric ton,963.36,2024,0.08320245137174809,matched,identity,1.057884705730503,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.,Annual Prices (Nominal),5,True,True,True,False,1,2,2,1,6,fully_usable,,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_f31b3d11b18766e273f8,baci_54d9c4c7775eca671c2cbdce,2024,276,DEU,Germany,300,GRC,Greece,DEU->GRC,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,518.732,0.091,518732.0,0.091,metric_ton,5700351.648351649,15.556038423595135,world_bank_gold,2387.7,USD per troy ounce,76766337.58191302,2024,0.20626724397990387,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-2.600238365700152,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),7,True,True,True,True,1,2,2,1,6,usable_with_caveat,valid_extreme_retained,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
